year,entry_num,exit_num,name,entry_time,exit_time,total_time,elim_by,solo_elim,group_elim,illegal_elim,alignment,tag_overlap,tag_team,tag_partner,illegal_exit,accidental_exit,cum_elim,avg_cum_elim,world_champ,,cum_time,avg_cum_time,prev_app,us_champ,cruise_champ,break_begin,break_end,total_break,break,world_reigns,ic_reigns,us_reigns
2007,14,8,Jeff Hardy,02:02:43,02:06:21,,Edge,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2007,15,6,The Sandman,02:04:38,02:04:50,,King Booker,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2007,16,27,Randy Orton,02:05:43,02:32:59,,Shawn Michaels,1,1,0,heel,,,,,,,,,,,,,,,,,,,,,
2007,17,19,Chris Benoit,02:07:24,02:25:16,,The Great Khali,2,1,0,face,,1,Edge,,,,,,,,,,,,,,,,,,
2007,18,21,Rob Van Dam,02:09:04,02:25:32,,The Great Khali,1,1,0,face,,,,,,,,,,,,,,,,,,,,,
2007,19,13,Viscera,02:10:50,02:17:08,,"Chris Benoit, CM Punk, Edge, Hardcore Holly, Johnny Nitro, Kevin Thorn, Rob Van Dam & Shelton Benjamin 2",0,0,0,neutral,,,,,,,,,,,,,,,,,,,,,
2007,20,15,Johnny Nitro,02:12:44,02:18:22,,Chris Benoit,0,1,0,heel,,,,,,,,,,,,,,,,,,,,,
2007,21,16,Kevin Thorn,02:13:24,02:19:13,,Chris Benoit,0,1,0,heel,,,,,,,,,,,,,,,,,,,,,
2007,22,18,Hardcore Holly,02:14:49,02:25:10,,The Great Khali,0,1,0,heel,,,,,,,,,,,,,,,,,,,,,
2007,23,29,Shawn Michaels,02:16:25,02:40:36,,The Undertaker,4,0,0,face,,,,,,,,,,,,,,,,,,,,,
2007,24,17,Chris Masters,02:17:55,02:21:28,,Rob Van Dam,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2007,25,24,Chavo Guerrero,02:19:30,02:25:54,,The Great Khali,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2007,26,26,Montel Vontavious Porter,02:21:06,02:28:38,,The Undertaker,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2007,27,23,Carlito,02:22:28,02:25:48,,The Great Khali,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2007,28,25,The Great Khali,02:24:20,02:28:04,,The Undertaker,7,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2007,29,20,The Miz,02:25:18,02:25:25,,The Great Khali,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2007,30,30,The Undertaker,02:27:22,02:40:36,,Winner,3,0,0,face,,,,,,,,,,,,,,,,,,,,,
2008,1,11,The Undertaker,01:52:36,02:25:12,,Shawn Michaels,3,0,0,face,,,,,,,,,,,,,,,,,,,,,
2008,2,12,Shawn Michaels,01:52:36,02:25:18,,Mr. Kennedy,2,0,0,face,,,,,,,,,,,,,,,,,,,,,
2008,3,1,Santino Marella,01:54:16,01:54:41,,The Undertaker,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2008,4,2,The Great Khali,01:56:11,01:57:19,,The Undertaker,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2008,5,6,Hardcore Holly,01:57:43,02:11:28,,Umaga,0,0,0,face,,1,Cody Rhodes,,,,,,,,,,,,,,,,,,
2008,6,14,John Morrison,01:59:18,02:28:43,,Kane,0,0,0,heel,,1,The Miz,,,,,,,,,,,,,,,,,,
2008,7,3,Tommy Dreamer,02:00:38,02:02:46,,Batista,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2008,8,28,Batista,02:02:13,02:39:55,,Triple H,3,1,0,face,,,,,,,,,,,,,,,02:31:30,02:36:57,,,,,
2008,9,15,Hornswoggle,02:04:02,02:29:48,,DQ,1,0,0,neutral,,1,Finlay,,,,,,,,,,,,02:04:02,02:29:25,,,,,
2008,10,5,Chuck Palumbo,02:05:11,02:09:11,,CM Punk,1,0,0,heel,,,,,1,,,,,,,,,,,,,,,,
2008,11,4,Jamie Noble,02:06:41,02:07:09,,Chuck Palumbo,0,0,0,fae,,,,,,,,,,,,,,,,,,,,,
2008,12,17,CM Punk,02:08:04,02:31:56,,Chavo Guerrero,1,0,0,face,,,,,,,,,,,,,,,,,,,,,
2008,13,18,Cody Rhodes,02:09:37,02:32:52,,Triple H,0,0,0,face,,1,Hardcore Holly,,,,,,,,,,,,,,,,,,
2008,14,26,Umaga,02:11:12,02:37:17,,Batista,1,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2008,15,10,Gene Snitsky,02:12:41,02:25:08,,The Undertaker,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2008,16,13,The Miz,02:14:09,02:27:16,,Hornswoggle,0,0,0,heel,,1,John Morrison,,,,,,,,,,,,,,,,,,
2008,17,7,Shelton Benjamin,02:15:26,02:15:44,,Shawn Michaels,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2008,18,9,Jimmy Snuka,02:16:54,02:19:38,,Kane,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2008,19,8,Roddy Piper,02:18:36,02:19:37,,Kane,0,0,0,neutral,,,,,,,,,,,,,,,,,,,,,
2008,20,27,Kane,02:19:31,02:37:29,,"Batista, Triple H",3,0,0,face,,,,,,,,,,,,,,,,,,,,,
2008,21,22,Carlito,02:20:48,02:35:55,,John Cena,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2008,22,20,Mick Foley,02:22:05,02:33:34,,Triple H,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2008,23,25,Mr. Kennedy,02:23:33,02:37:05,,Batista,1,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2008,24,19,Big Daddy V,02:25:19,02:33:09,,Triple H,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2008,25,24,Mark Henry,02:26:50,02:36:02,,John Cena,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2008,26,23,Chavo Guerrero,02:28:23,02:35:57,,John Cena,1,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2008,27,16,Finlay,02:29:37,02:29:52,,DQ,0,0,0,face,,1,Hornswoggle,,1,,,,,,,,,,,,,,,,
2008,28,21,Elijah Burke,02:31:24,02:33:34,,Triple H,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2008,29,29,Triple H,02:32:44,02:44:06,,John Cena,5,1,0,heel,,,,,,,,,,,,,,,,,,,,,
2008,30,30,John Cena,02:25:39,02:44:06,,Winner,4,0,0,face,,,,,,,,,,,,,,,,,,,,,
2009,1,20,Rey Mysterio,01:41:13,02:30:38,,Big Show,0,1,0,face,,,,,,,,,,,,,,,,,,,,,
2009,2,5,John Morrison,01:41:13,02:00:46,,Triple H,0,0,0,heel,,1,The Miz,,,,,,,,,,,,,,,,,,
2009,3,3,Carlito,01:42:54,01:49:05,,Vladimir Kozlov,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2009,4,2,Montel Vontavious Porter,01:44:39,01:48:30,,Vladimir Kozlov,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2009,5,1,The Great Khali,01:46:36,01:48:06,,Vladimir Kozlov,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2009,6,4,Vladimir Kozlov,01:47:52,01:50:32,,Triple H,3,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2009,7,29,Triple H,01:49:55,02:39:50,,Randy Orton,6,0,0,face,,,,,,,,,,,,,,,,,,,,,
2009,8,30,Randy Orton,01:51:24,02:39:50,,Winner,2,1,0,heel,,1,"Ted DiBiase Jr, Cody Rhodes",,,,,,,,,,,,,,,,,,
2009,9,7,JTG,01:53:08,02:05:06,,The Undertaker,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2009,10,27,Ted DiBiase Jr,01:54:30,02:39:41,,Triple H,0,1,0,heel,,1,"Randy Orton, Cody Rhodes",,,,,,,,,,,,,,,,,,
2009,11,23,Chris Jericho,01:56:14,02:33:31,,The Undertaker,1,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2009,12,19,Mike Knox,01:57:56,02:30:38,,Big Show,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2009,13,6,The Miz,01:59:29,02:00:46,,Triple H,0,0,0,heel,,1,John Morrison,,,,,,,,,,,,,,,,,,
2009,14,21,Finlay,02:01:07,02:31:05,,Kane,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2009,15,28,Cody Rhodes,02:02:47,02:39:48,,Triple H,1,1,0,heel,,1,"Ted DiBiase Jr, Randy Orton",,,,,,,,,,,,,,,,,,
2009,16,26,The Undertaker,02:04:26,02:37:16,,Big Show,3,1,0,face,,,,1,,,,,,,,,,,,,,,,,
2009,17,8,Goldust,02:06:10,02:07:21,,Cody Rhodes,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2009,18,18,CM Punk,02:07:45,02:30:13,,Big Show,1,0,0,face,,,,,,,,,,,,,,,,,,,,,
2009,19,9,Mark Henry,02:09:19,02:12:32,,"The Undertaker, Rey Mysterio",0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2009,20,10,Shelton Benjamin,02:10:48,02:15:05,,The Undertaker,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2009,21,11,William Regal,02:12:13,02:16:55,,CM Punk,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2009,22,12,Kofi Kingston,02:13:53,02:20:51,,The Brian Kendrick,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2009,23,24,Kane,02:15:41,02:34:02,,"Cody Rhodes, Randy Orton, Ted DiBiase Jr",3,0,0,face,,,,,,,,,,,,,,,,,,,,,
2009,24,17,R-Truth,02:17:25,02:29:32,,Big Show,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2009,25,22,Rob Van Dam,02:19:11,02:33:06,,Chris Jericho,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2009,26,13,The Brian Kendrick,02:20:47,02:21:02,,Triple H,1,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2009,27,14,Dolph Ziggler,02:22:09,02:22:30,,Kane,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2009,28,15,Santino Marella,02:23:44,02:23:46,,Kane,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2009,29,16,Jim Duggan,02:25:27,02:28:17,,Big Show,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2009,30,25,Big Show,02:27:33,02:37:05,,Randy Orton,5,0,1,heel,,,,,,,,,,,,,,,,,,,,,
2010,1,2,Dolph Ziggler,01:47:07,01:49:36,,CM Punk,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2010,2,1,Evan Bourne,01:47:07,01:49:34,,CM Punk,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2010,3,7,CM Punk,01:49:12,01:59:16,,Triple H,5,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2010,4,3,JTG,01:50:44,01:51:09,,CM Punk,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2010,5,4,The Great Khali,01:52:33,01:54:11,,Beth Phoenix,0,0,0,face,,,,1,,,,,,,,,,,,,,,,,
2010,6,5,Beth Phoenix,01:53:36,01:55:14,,CM Punk,1,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2010,7,6,Zack Ryder,01:55:18,01:55:49,,CM Punk,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2010,8,17,Triple H,01:57:30,02:15:20,,Shawn Michaels,2,1,0,face,,1,Shawn Michaels,,,,,,,,,,,,,,,,,,
2010,9,16,Drew McIntyre,01:58:54,02:13:37,,"Shawn Michaels, Triple H",0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2010,10,14,Ted DiBiase Jr,01:59:59,02:12:39,,Shawn Michaels,0,0,0,heel,,1,Cody Rhodes,,,,,,,,,,,,,,,,,,
2010,11,15,John Morrison,02:01:28,02:13:06,,Shawn Michaels,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2010,12,11,Kane,02:03:13,02:11:13,,Triple H,1,0,0,face,,,,,,,,,,,,,,,,,,,,,
2010,13,13,Cody Rhodes,02:04:40,02:12:34,,Shawn Michaels,1,0,0,heel,,1,Ted DiBiase Jr ,,,,,,,,,,,,,,,,,,
2010,14,8,Montel Vontavious Porter,02:06:25,02:09:37,,Himself,0,0,0,face,,,,,1,,,,,,,,,,02:06:25 ,02:09:30,,,,,
2010,15,12,Carlito,02:07:28,02:12:22,,Shawn Michaels,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2010,16,9,The Miz,02:09:21,02:09:37,,Montel Vontavious Porter,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2010,17,10,Matt Hardy,02:10:49,02:11:09,,Kane,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2010,18,27,Shawn Michaels,02:12:20,02:33:05,,Batista,5,1,0,face,,1,Triple H ,,,,,,,,,,,,,,,,,,
2010,19,29,John Cena,02:14:19,02:36:30,,Edge,4,0,0,face,,,,,,,,,,,,,,,,,,,,,
2010,20,18,Shelton Benjamin,02:15:35,02:16:23,,John Cena,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2010,21,19,Yoshi Tatsu,02:17:05,02:17:34,,John Cena,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2010,22,22,Big Show,02:18:41,02:22:46,,R-Truth,1,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2010,23,21,Mark Henry,02:20:21,02:22:44,,R-Truth,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2010,24,20,Chris Masters,02:21:29,02:21:58,,Big Show,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2010,25,24,R-Truth,02:22:41,02:26:50,,Kofi Kingston,2,0,0,face,,,,,,,,,,,,,,,,,,,,,
2010,26,23,Jack Swagger,02:24:01,02:26:07,,Kofi Kingston,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2010,27,25,Kofi Kingston,02:25:37,02:28:29,,John Cena,2,0,0,face,,,,,,,,,,,,,,,,,,,,,
2010,28,26,Chris Jericho,02:27:05,02:29:28,,Edge,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2010,29,30,Edge,02:29:12,02:36:30,,Winner,2,0,0,face,,,,,,,,,,,,,,,,,,,,,
2010,30,28,Batista,02:30:28,02:35:53,,John Cena,1,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2011,1,21,CM Punk,01:30:49,02:06:11,,John Cena,5,2,0,heel,,,,,,,,,,,,,,,,,,,,,
2011,2,8,Daniel Bryan,01:30:49,01:51:45,,CM Punk,2,0,0,face,,,,,,,,,,,,,,,,,,,,,
2011,3,1,Justin Gabriel,01:32:26,01:33:23,,Daniel Bryan,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2011,4,2,Zack Ryder,01:34:01,01:34:43,,Daniel Bryan,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2011,5,3,William Regal,01:35:32,01:39:41,,Ted DiBiase,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2011,6,7,Ted DiBiase Jr,01:37:24,01:49:40,,"Husky Harris, Michael McGillicutty",1,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2011,7,10,John Morrison,01:38:51,01:52:13,,"CM Punk, David Otunga, Husky Harris, Michael McGillicutty",0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2011,8,5,Yoshi Tatsu,01:40:49,01:46:43,,Mark Henry,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2011,9,15,Husky Harris,01:42:21,01:58:13,,The Great Khali,0,3,0,heel,,,,,,,,,,,,,,,,,,,,,
2011,10,4,Chavo Guerrero,01:43:54,01:45:54,,Mark Henry,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2011,11,11,Mark Henry,01:45:35,01:52:39,,"CM Punk, David Otunga, Husky Harris, Michael McGillicutty",2,0,0,face,,,,,,,,,,,,,,,,,,,,,
2011,12,6,JTG,01:47:01,01:48:49,,Michael McGillicutty,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2011,13,20,Michael McGillicutty,01:48:24,02:03:31,,John Cena,1,3,0,heel,,,,,,,,,,,,,,,,,,,,,
2011,14,9,Chris Masters,01:49:58,01:51:45,,CM Punk,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2011,15,19,David Otunga,01:51:34,02:03:30,,John Cena,0,2,0,heel,,,,,,,,,,,,,,,,,,,,,
2011,16,12,Tyler Reks,01:53:05,01:53:39,,CM Punk,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2011,17,13,Vladimir Kozlov,01:54:29,01:55:09,,CM Punk,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2011,18,14,R-Truth,01:55:59,01:57:00,,CM Punk,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2011,19,16,The Great Khali,01:57:57,01:59:11,,Mason Ryan,1,0,0,face,,,,,,,,,,,,,,,,,,,,,
2011,20,18,Mason Ryan,01:58:53,02:03:24,,John Cena,2,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2011,21,17,Booker T,02:00:41,02:01:49,,Mason Ryan,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2011,22,36,John Cena,02:03:02,02:37:19,,The Miz,6,1,0,face,,,,1,,,,,,,,,,,,,,,,,
2011,23,24,Hornswoggle,02:05:03,02:14:42,,King Sheamus,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2011,24,22,Tyson Kidd,02:07:01,02:07:54,,John Cena,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2011,25,23,Heath Slater,02:08:33,02:09:31,,John Cena,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2011,26,31,Kofi Kingston,02:10:29,02:31:32,,Randy Orton,0,1,0,face,,,,,,,,,,,,,,,,,,,,,
2011,27,25,Jack Swagger,02:11:42,02:16:23,,Rey Mysterio,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2011,28,32,Sheamus,02:13:20,02:31:36,,Randy Orton,1,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2011,29,35,Rey Mysterio,02:15:15,02:34:22,,Wade Barrett,2,0,0,face,,,,,,,,,,,,,,,,,,,,,
2011,30,37,Wade Barrett,02:17:02,02:39:25,,Randy Orton,2,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2011,31,27,Dolph Ziggler,02:18:29,02:25:40,,Big Show,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2011,32,26,Diesel,02:20:28,02:23:11,,Wade Barrett,0,0,0,neutral,,,,,,,,,,,,,,,,,,,,,
2011,33,29,Drew McIntyre,02:21:21,02:26:07,,Big Show,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2011,34,28,Alex Riley,02:23:01,02:25:51,,"John Cena, Kofi Kingston",0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2011,35,30,Big Show,02:24:53,02:26:23,,Ezekiel Jackson,2,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2011,36,33,Ezekiel Jackson,02:26:09,02:33:23,,Kane,1,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2011,37,39,Santino Marella,02:27:46,02:40:40,,Alberto Del Rio,0,0,0,face,,,,,,,,,,,,,,,02:28:07,02:39:54,,,,,
2011,38,40,Alberto Del Rio,02:31:08,02:40:40,,Winner,2,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2011,39,38,Randy Orton,02:31:10,02:39:28,,Alberto Del Rio,3,0,0,face,,,,,,,,,,,,,,,,,,,,,
2011,40,34,Kane,02:32:41,02:34:17,,Rey Mysterio,1,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2012,1,25,The Miz,01:45:29,02:31:08,,Big Show,2,0,0,heel,,,,,,,,,,,,,,,01:52:52,01:59:42,,,,,
2012,2,1,Alex Riley,01:45:29,01:46:44,,The Miz,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2012,3,2,R-Truth,01:47:44,01:52:41,,The Miz,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2012,4,24,Cody Rhodes,01:49:13,02:31:08,,Big Show,5,1,0,heel,,,,,,,,,,,,,,,,,,,,,
2012,5,4,Justin Gabriel,01:50:42,01:56:55,,"Mick Foley, Ricardo Rodriguez",0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2012,6,3,Primo,01:52:05,01:54:01,,Mick Foley,0,0,0,heel,,1,Epico,,,,,,,,,,,,,,,,,,
2012,7,8,Mick Foley,01:53:42,02:00:15,,Cody Rhodes,2,1,0,face,,,,,,,,,,,,,,,,,,,,,
2012,8,5,Ricardo Rodriguez,01:56:01,01:58:21,,Santino Marella,0,1,0,heel,,,,,,,,,,,,,,,,,,,,,
2012,9,7,Santino Marella,01:57:27,01:59:57,,Cody Rhodes,1,0,0,face,,,,,,,,,,,,,,,,,,,,,
2012,10,6,Epico,01:59:14,01:59:25,,Mick Foley,0,0,0,heel,,1,Primo,,,,,,,,,,,,,,,,,,
2012,11,18,Kofi Kingston,02:00:46,02:18:41,,Sheamus,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2012,12,9,Jerry Lawler,02:02:18,02:03:00,,Cody Rhodes,0,0,1,face,,,,,,,,,,,,,,,,,,,,,
2012,13,11,Ezekiel Jackson,02:03:38,02:07:24,,The Great Khali,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2012,14,10,Jinder Mahal,02:05:53,02:07:10,,The Great Khali,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2012,15,14,The Great Khali,02:06:56,02:14:25,,Cody Rhodes,2,0,0,face,,,,,,,,,,,,,,,,,,,,,
2012,16,16,Hunico,02:08:22,02:17:22,,Kharma,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2012,17,13,Booker T,02:09:45,02:14:25,,"Cody Rhodes, Dolph Ziggler",0,0,1,face,,,,,,,,,,,,,,,,,,,,,
2012,18,26,Dolph Ziggler,02:11:38,02:31:24,,Big Show,1,1,0,heel,,,,,,,,,,,,,,,,,,,,,
2012,19,12,Hacksaw Jim Duggan,02:13:04,02:14:01,,Cody Rhodes,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2012,20,15,Michael Cole,02:15:27,02:16:51,,"Booker T, Jerry Lawler",0,0,0,heel,,,,1,,,,,,,,,,,,,,,,,
2012,21,17,Kharma,02:16:30,02:17:30,,Dolph Ziggler,1,0,0,face,,,,,,,,,,,,,,,,,,,,,
2012,22,30,Sheamus,02:18:03,02:40:23,,Winner,2,1,0,face,,,,,,,,,,,,,,,,,,,,,
2012,23,19,Road Dogg,02:19:39,02:24:35,,Wade Barrett,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2012,24,20,Jey Uso,02:21:03,02:28:06,,Randy Orton,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2012,25,23,Jack Swagger,02:22:36,02:30:35,,"Big Show, Sheamus",0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2012,26,21,Wade Barrett,02:24:19,02:28:14,,Randy Orton,1,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2012,27,22,David Otunga,02:25:47,02:29:03,,Chris Jericho,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2012,28,28,Randy Orton,02:26:59,02:32:46,,Chris Jericho,3,0,0,face,,,,,,,,,,,,,,,,,,,,,
2012,29,29,Chris Jericho,02:28:49,02:40:23,,Sheamus,2,0,0,face,,,,,,,,,,,,,,,,,,,,,
2012,30,27,Big Show,02:30:49,02:32:41,,Randy Orton,3,0,1,face,,,,,,,,,,,,,,,,,,,,,
2013,1,27,Dolph Ziggler,01:04:07,01:53:53,,Sheamus,2,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2013,2,25,Chris Jericho,01:04:07,01:51:59,,Dolph Ziggler,1,1,0,face,,,,,,,,,,,,,,,,,,,,,
2013,3,12,Cody Rhodes,01:05:56,01:33:24,,John Cena,3,1,0,heel,,1,Damien Sandow,,,,,,,,,,,,,,,,,,
2013,4,9,Kofi Kingston,01:07:40,01:28:47,,Cody Rhodes,2,0,0,face,,,,,,,,,,,,,,,,,,,,,
2013,5,1,Santino Marella,01:09:29,01:10:09,,Cody Rhodes,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2013,6,2,Drew McIntyre,01:11:03,01:13:33,,Chris Jericho,0,0,0,heel,,1,"Heath Slater, Jinder Mahal",,,,,,,,,,,,,,,,,,
2013,7,3,Titus O'Neil,01:12:43,01:20:01,,Sheamus,0,0,0,heel,,1,Darren Young,,,,,,,,,,,,,,,,,,
2013,8,5,Goldust,01:14:40,01:23:53,,Cody Rhodes,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2013,9,4,David Otunga,01:16:18,01:20:21,,Sheamus,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2013,10,11,Heath Slater,01:17:45,01:33:19,,John Cena,0,1,0,heel,,1,"Drew McIntyre, Jinder Mahal",,,,,,,,,,,,,,,,,,
2013,11,28,Sheamus,01:19:21,01:56:35,,Ryback,4,1,0,face,,,,,,,,,,,,,,,,,,,,,
2013,12,7,Tensai,01:20:53,01:26:20,,Kofi Kingston,0,0,0,heel,,,,,,,,,,,,,,,,,,,,,
2013,13,6,Brodus Clay,01:22:46,01:26:04,,"Chris Jericho, Cody Rhodes, Darren Young, Heath Slater, Sheamus",0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2013,14,13,Rey Mysterio,01:24:20,01:34:53,,Wade Barrett,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2013,15,8,Darren Young,01:25:59,01:28:39,,Kofi Kingston,0,1,9,heel,,,,,,,,,,,,,,,,,,,,,
2013,16,21,Bo Dallas,01:27:58,01:49:28,,Wade Barrett,1,0,0,neutral,,,,,,,,,,,,,,,,,,,,,
2013,17,10,The Godfather,01:30:05,01:30:08,,Dolph Ziggler,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2013,18,20,Wade Barrett,01:31:27,01:48:36,,Bo Dallas,1,0,1,heel,,,,1,,,,,,,,,,,,,,,,,
2013,19,30,John Cena,01:33:02,01:59:11,,Winner,4,0,0,face,,,,,,,,,,,,,,,,,,,,,
2013,20,22,Damien Sandow,01:34:26,01:50:40,,Ryback,0,0,0,heel,,1,Cody Rhodes,,,,,,,,,,,,,,,,,,
2013,21,16,Daniel Bryan,01:35:58,01:42:39,,"Antonio Cesaro, Kane",1,1,0,face,,,,,,,,,,,,,,,,,,,,,
2013,22,18,Cesaro,01:37:31,01:45:05,,John Cena,0,1,0,hel,,,,,,,,,,,,,,,,,,,,,
2013,23,14,The Great Khali,01:39:13,01:41:54,,"Daniel Bryan, Kane",0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2013,24,15,Kane,01:40:32,01:42:02,,Daniel Bryan,0,1,1,face,,,,,,,,,,,,,,,,,,,,,
2013,25,17,Zack Ryder,01:41:47,01:44:11,,Randy Orton,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2013,26,26,Randy Orton,01:43:18,01:53:28,,Ryback,1,0,0,face,,,,,,,,,,,,,,,,,,,,,
2013,27,19,Jinder Mahal,01:44:51,01:46:48,,Sheamus,0,0,0,heel,,1,"Heath Slater, Drew McIntyre",,,,,,,,,,,,,,,,,,
2013,28,24,The Miz,01:46:35,01:51:06,,Ryback,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2013,29,23,Sin Cara,01:48:00,01:51:04,,Ryback,0,0,0,face,,,,,,,,,,,,,,,,,,,,,
2013,30,29,Ryback,01:50:21,01:59:11,,John Cena,5,0,0,face,,,,,,,,,,,,,,,,,,,,,
2014,1,27,CM Punk,01:44:13,02:33:25,,Kane,2,1,0,face,,,,1,,,,,,,,,,,,,,,,,
