,year,entry_num,exit_num,name,entry_time,exit_time,total_time,elim_by,solo_elim,group_elim,illegal_elim,alignment,tag_overlap,tag_team,tag_partner,illegal_exit,accidental_exit,cum_elim,avg_cum_elim,world_champ,cum_time,avg_cum_time,prev_app,us_champ,cruise_champ,break_begin,break_end,total_break,break,world_reigns,ic_reigns,us_reigns,total_elim,hoss
462,2003,23,19,Shelton Benjamin,2064,2720,656,Brock Lesnar,0,2,0,heel,656,1,Charlie Haas,0,0,2,2,0,656,656,0,0,0,0,0,0,0,0,0,0,2,0
463,2003,24,16,Booker T,2171,2552,381,Charlie Haas & Shelton Benjamin,1,0,0,face,0,0,0,0,0,2,1,0,414,207,1,0,0,0,0,0,0,5,0,1,1,0
464,2003,25,25,Albert,2263,2959,696,Kane & Rob Van Dam,0,0,0,heel,0,0,0,0,0,0,0,0,696,696,0,0,0,0,0,0,0,0,1,0,0,0
465,2003,26,24,Maven,2381,2882,501,The Undertaker,0,0,0,face,0,0,0,0,0,1,0,0,715,357,1,0,0,0,0,0,0,0,0,0,0,0
466,2003,27,15,Goldust,2476,2522,46,Charlie Haas & Shelton Benjamin,0,0,0,face,0,0,0,0,0,3,0,0,2966,593,4,0,0,0,0,0,0,0,3,2,0,0
467,2003,28,27,Batista,2587,3181,594,The Undertaker,2,0,0,heel,0,0,0,0,0,2,2,0,594,594,0,0,0,0,0,0,0,0,0,0,2,1
468,2003,29,30,Brock Lesnar,2687,3227,540,Winner,4,0,0,face,0,0,0,0,0,4,4,0,540,540,0,0,0,0,0,0,0,1,0,0,4,1
469,2003,30,29,The Undertaker,2821,3227,406,Brock Lesnar,5,0,0,face,0,0,0,0,0,26,3,0,3863,551,6,0,0,0,0,0,0,4,0,0,5,1
470,2004,1,30,Chris Benoit,0,3691,3691,Winner,6,1,0,face,0,0,0,0,0,7,7,0,3691,3691,0,0,0,0,0,0,0,1,4,2,7,0
471,2004,2,19,Randy Orton,0,2028,2028,Mick Foley,5,0,0,heel,0,0,0,0,0,5,5,0,2028,2028,0,0,0,0,0,0,0,0,1,0,5,0
472,2004,3,3,Mark Henry,111,423,312,Chris Benoit,0,0,0,heel,0,0,0,0,0,2,0,0,1936,645,2,0,0,0,0,0,0,0,0,0,0,1
473,2004,4,2,Tajiri,193,414,221,"Rhyno, Chris Benoit",0,0,0,heel,0,0,0,0,0,0,0,0,502,251,1,0,0,0,0,0,0,0,0,1,0,0
474,2004,5,1,Bradshaw,289,335,46,Chris Benoit,0,0,0,face,0,0,0,0,0,0,0,0,1565,391,3,0,0,0,0,0,0,0,0,0,0,0
475,2004,6,8,Rhyno,384,1226,842,Chris Benoit,0,1,0,heel,0,0,0,0,0,1,1,0,842,842,0,0,0,0,0,0,0,0,0,1,1,0
476,2004,7,9,Matt Hardy,487,1346,859,Rene Dupree,0,0,0,heel,0,0,0,0,0,3,0,0,3035,758,3,0,0,0,0,0,0,0,0,0,0,0
477,2004,8,5,Scott Steiner,591,1005,414,Booker T,0,0,0,heel,0,0,0,0,0,1,0,0,957,478,1,0,0,0,0,0,0,0,0,2,0,0
478,2004,9,11,Matt Morgan,692,1426,734,Chris Benoit,1,0,0,heel,0,0,0,0,0,1,1,0,734,734,0,0,0,0,0,0,0,0,0,0,1,1
479,2004,10,4,The Hurricane,793,812,19,Matt Morgan,0,0,0,face,0,0,0,0,0,0,0,0,58,29,1,0,0,0,0,0,0,0,0,0,0,0
480,2004,11,13,Booker T,907,1459,552,Randy Orton,2,0,0,face,0,0,0,1,0,4,1,0,966,322,2,0,0,0,0,0,0,5,0,1,2,0
481,2004,12,6,Kane,1018,1107,89,Booker T,0,0,1,heel,0,0,0,0,0,23,3,0,5022,837,5,0,0,0,0,0,0,1,2,0,1,1
482,2004,13,7,Spike Dudley,1136,1136,0,Kane,0,0,0,face,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,2004,14,12,Rikishi,1224,1453,229,Randy Orton,1,0,0,face,0,0,0,0,0,10,2,0,3037,607,4,0,0,0,0,0,0,0,1,0,1,1
484,2004,15,10,Rene Dupree,1323,1355,32,Rikishi,1,0,0,heel,0,0,0,0,0,1,1,0,32,32,0,0,0,0,0,0,0,0,0,0,1,0
485,2004,16,14,Albert,1402,1506,104,Chris Benoit,0,0,0,heel,0,0,0,0,0,0,0,0,800,400,1,0,0,0,0,0,0,0,1,0,0,0
486,2004,17,15,Shelton Benjamin,1503,1540,37,Randy Orton,0,0,0,heel,0,1,Charlie Haas,0,0,2,1,0,693,346,1,0,0,0,0,0,0,0,0,0,0,0
487,2004,18,16,Ernest Miller,1609,1665,56,Randy Orton,0,0,0,neutral,0,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0
488,2004,19,28,Kurt Angle,1713,3453,1740,Big Show,1,0,0,face,0,0,0,0,0,3,1,0,2705,1352,1,0,0,0,0,0,0,5,1,1,1,0
489,2004,20,17,Rico,1806,1871,65,Randy Orton,0,0,0,face,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0
490,2004,21,18,Mick Foley,1986,2028,42,Himself,1,0,0,face,0,0,0,0,1,1,1,0,42,42,0,0,0,0,0,0,0,0,0,0,1,0
491,2004,22,20,Christian,2100,2558,458,Chris Jericho,0,0,0,heel,146,1,Chris Jericho,0,0,4,1,0,1888,472,3,0,0,0,0,0,0,0,3,0,0,0
492,2004,23,23,Nunzio,2218,2952,227,Goldberg,0,0,0,heel,0,0,0,0,0,0,0,0,227,227,0,0,0,8105,8612,507,1,0,0,0,0,0
493,2004,24,29,Big Show,2338,3690,1352,Chris Benoit,4,0,0,heel,0,0,0,0,0,10,2,0,2263,565,3,0,0,0,0,0,0,4,0,1,4,1
494,2004,25,27,Chris Jericho,2412,3304,892,Big Show,1,0,0,heel,146,1,Christian ,0,0,8,2,0,3458,1152,2,0,0,0,0,0,0,3,6,0,1,0
495,2004,26,21,Charlie Haas,2503,2917,414,Goldberg,0,0,0,heel,0,1,Shelton Benjamin,0,0,2,1,0,1447,723,1,0,0,0,0,0,0,0,0,0,0,0
496,2004,27,22,Billy Gunn,2598,2940,342,Goldberg,0,0,0,face,0,0,0,0,0,3,0,0,2468,352,6,0,0,0,0,0,0,0,1,0,0,0
497,2004,28,25,John Cena,2726,3176,450,Big Show,0,0,0,face,0,0,0,0,0,0,0,0,1630,815,1,0,0,0,0,0,0,0,0,0,0,0
498,2004,29,26,Rob Van Dam,2796,3193,397,Big Show,0,0,0,face,0,0,0,0,0,2,0,0,2509,836,2,0,0,0,0,0,0,0,5,0,0,0
499,2004,30,24,Goldberg,2890,2997,107,Kurt Angle,3,0,0,face,0,0,0,1,0,3,3,0,107,107,0,0,0,0,0,0,0,2,0,1,3,0
500,2005,1,11,Eddie Guerrero,0,1695,1695,Edge,1,2,0,face,0,0,0,0,0,3,1,0,2685,1342,1,0,0,0,0,0,0,1,2,2,3,0
501,2005,2,25,Chris Benoit,0,2851,2851,Ric Flair,0,2,0,face,0,0,0,0,0,9,4,0,6542,3271,1,0,0,0,0,0,0,2,4,2,2,0
502,2005,3,1,Daniel Puder,147,361,214,Hardcore Holly,0,0,0,heel,0,0,0,0,0,0,0,0,214,214,0,0,0,0,0,0,0,0,0,0,0,0
503,2005,4,2,Hardcore Holly,253,371,118,"Chris Benoit, Eddie Guerrero",1,0,0,face,0,0,0,0,0,1,0,0,1671,557,2,0,0,0,0,0,0,0,0,0,1,0
504,2005,5,3,The Hurricane,376,440,64,Eddie Guerrero,0,0,0,face,0,0,0,0,0,0,0,0,122,40,2,0,0,0,0,0,0,0,0,0,0,0
505,2005,6,4,Kenzo Suzuki,475,687,212,Rey Mysterio,0,0,0,heel,0,0,0,0,0,0,0,0,212,212,0,0,0,0,0,0,0,0,0,0,0,0
506,2005,7,28,Edge,555,2978,2423,"Batista, John Cena",4,1,0,heel,0,0,0,0,0,10,2,0,4684,1171,3,0,0,0,0,0,0,0,5,1,5,0
507,2005,8,27,Rey Mysterio,650,2958,2308,Edge,1,1,0,face,0,0,0,0,0,3,1,0,2664,1332,1,0,0,0,0,0,0,0,0,0,2,0
508,2005,9,10,Shelton Benjamin,737,1614,877,Edge,0,1,0,face,0,0,0,0,0,3,1,0,1570,523,2,0,0,0,0,0,0,0,1,0,1,0
509,2005,10,9,Booker T,835,1480,645,"Eddie Guerrero, Rey Mysterio",2,1,0,face,0,0,0,0,0,7,1,0,1611,402,3,0,0,0,0,0,0,5,0,2,3,0
510,2005,11,21,Chris Jericho,929,2635,1706,Batista,1,1,0,face,0,0,0,0,0,10,2,0,5164,1291,3,0,0,0,0,0,0,3,7,0,2,0
511,2005,12,7,Luther Reigns,1028,1462,434,Booker T,0,1,0,heel,0,0,0,0,0,1,1,0,434,434,0,0,0,0,0,0,0,0,0,0,1,0
512,2005,13,5,Muhammad Hassan,1161,1213,52,"Booker T, Chris Benoit, Chris Jericho, Edge, Luther Reigns, Shelton Benjamin",0,0,0,heel,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0
513,2005,14,8,Orlando Jordan,1249,1465,216,Booker T,0,0,0,heel,0,0,0,0,0,0,0,0,216,216,0,0,0,0,0,0,0,0,0,0,0,0
514,2005,15,6,Scotty 2 Hotty,1363,1363,0,DQ,0,0,0,face,0,0,0,1,0,0,0,0,261,65,3,0,0,0,0,0,0,0,0,0,0,0
515,2005,16,13,Charlie Haas,1437,1817,380,Shawn Michaels,0,0,0,face,0,0,0,0,0,2,0,0,1827,609,2,0,0,0,0,0,0,0,0,0,0,0
516,2005,17,16,Rene Dupree,1564,2256,692,Chris Jericho,0,0,0,heel,0,0,0,0,0,1,0,0,724,362,1,0,0,0,0,0,0,0,0,0,0,0
517,2005,18,12,Simon Dean,1730,1750,10,Shawn Michaels,0,0,0,heel,0,0,0,0,0,0,0,0,10,10,0,0,0,8701,8763,62,1,0,0,0,0,0
518,2005,19,15,Shawn Michaels,1742,2037,295,Kurt Angle,3,0,0,face,0,0,0,1,0,25,3,0,7921,990,7,0,0,0,0,0,0,4,3,0,3,0
519,2005,20,14,Kurt Angle,1838,1875,37,Shawn Michaels,0,0,1,heel,0,0,0,0,0,4,1,0,2742,914,2,0,0,0,0,0,0,5,1,1,1,0
520,2005,21,23,Jonathan Coachman,1961,2750,789,Ric Flair,0,0,0,heel,0,0,0,0,0,0,0,0,789,789,0,0,0,0,0,0,0,0,0,0,0,0
521,2005,22,19,Mark Jindrak,2031,2526,495,Kane,0,0,0,heel,0,0,0,0,0,0,0,0,495,495,0,0,0,0,0,0,0,0,0,0,0,0
522,2005,23,17,Mabel/Viscera,2162,2341,179,John Cena,0,0,0,heel,0,0,0,0,0,0,0,0,263,131,1,0,0,0,0,0,0,0,0,0,0,0
523,2005,24,18,Paul London,2228,2423,195,Gene Snitsky,0,0,0,face,0,0,0,0,0,0,0,0,195,195,0,0,0,0,0,0,0,0,0,0,0,0
524,2005,25,29,John Cena,2308,3236,928,Batista,2,1,0,face,0,0,0,0,0,3,1,0,2558,852,2,0,0,0,0,0,0,0,0,3,3,0
525,2005,26,20,Gene Snitsky,2372,2590,218,Batista,1,0,0,heel,0,0,0,0,0,1,1,0,218,218,0,0,0,0,0,0,0,0,0,0,1,1
526,2005,27,22,Kane,2480,2715,235,John Cena,1,0,0,neutral,0,0,0,0,0,24,3,0,5257,751,6,0,0,0,0,0,0,1,2,0,1,1
527,2005,28,30,Batista,2582,3236,654,Winner,4,1,0,heel,118,0,Ric Flair,0,0,7,3,0,1248,624,1,0,0,0,0,0,0,0,0,0,5,1
528,2005,29,24,Christian,2685,2814,129,Batista,0,0,0,heel,0,1,,0,0,4,0,0,2017,403,4,0,0,0,0,0,0,0,3,0,0,0
529,2005,30,26,Ric Flair,2766,2884,118,Edge,2,0,0,heel,118,1,Batista,0,0,8,2,0,4809,1603,2,0,0,0,0,0,0,16,0,6,2,0
530,2006,1,28,Triple H,0,3614,3614,Rey Mysterio,4,2,0,heel,0,0,,0,0,12,4,0,5870,1956,2,0,0,0,0,0,0,10,5,0,6,0
531,2006,2,30,Rey Mysterio,0,3735,3735,Winner,3,3,0,face,0,0,0,0,0,9,3,0,6399,2133,2,0,0,0,0,0,0,0,0,0,6,0
532,2006,3,1,Simon Dean,114,159,45,"Rey Mysterio, Triple H",0,0,0,heel,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0
533,2006,4,2,Psicosis,218,293,75,Rey Mysterio,0,0,0,heel,0,1,Super Crazy,0,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0
534,2006,5,3,Ric Flair,326,405,79,Triple H,0,0,0,face,0,0,0,0,0,8,2,0,4888,1222,3,0,0,0,0,0,0,16,1,6,0,0
535,2006,6,7,Big Show,451,993,542,Triple H,1,1,0,face,212,1,Kane,0,0,12,2,0,2805,561,4,0,0,0,0,0,0,4,0,1,2,1
536,2006,7,4,Jonathan Coachman,555,585,30,Big Show,0,0,0,heel,0,0,0,0,0,0,0,0,819,409,1,0,0,0,0,0,0,0,0,0,0,0
537,2006,8,6,Bobby Lashley,670,927,257,"Big Show, Kane",1,0,0,face,0,0,0,0,0,1,1,0,257,257,0,0,0,0,0,0,0,0,0,0,1,1
538,2006,9,8,Kane,781,993,212,Triple H,0,1,0,face,212,1,Big Show,0,0,25,3,0,5469,683,7,0,0,0,0,0,0,1,2,0,1,1
539,2006,10,5,Sylvan,887,904,17,Bobby Lashley,0,0,0,heel,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0
540,2006,11,26,Carlito,1026,3337,2311,Rob Van Dam,1,1,0,heel,0,0,0,0,0,2,2,0,2311,2311,0,0,0,0,0,0,0,0,1,1,2,0
541,2006,12,17,Chris Benoit,1135,2968,1833,Randy Orton,2,0,0,face,0,0,0,0,0,11,3,0,8375,2791,2,0,0,0,0,0,0,2,4,3,2,0
542,2006,13,9,Booker T,1291,1307,16,Chris Benoit,0,0,0,heel,0,0,0,0,0,7,1,0,1627,325,4,0,0,0,0,0,0,5,0,4,0,0
543,2006,14,22,Joey Mercury,1400,3155,1755,Shawn Michaels,0,1,0,heel,1541,1,Johnny Nitro,0,0,1,1,0,1755,1755,0,0,0,0,0,0,0,0,0,0,1,0
544,2006,15,12,Tatanka,1518,2367,849,Joey Mercury & Johnny Nitro,0,0,0,face,0,0,0,0,0,3,0,0,3279,819,3,0,0,0,0,0,0,0,0,0,0,0
545,2006,16,23,Johnny Nitro,1614,3158,1544,Shawn Michaels,1,1,0,heel,1541,1,Joey Mercury,0,0,2,2,0,1544,1544,0,0,0,0,0,0,0,0,0,0,2,0
546,2006,17,13,Trevor Murdoch,1711,2533,822,Shawn Michaels,0,0,0,heel,0,0,0,0,0,0,0,0,822,822,0,0,0,0,0,0,0,0,0,0,0,0
547,2006,18,15,Eugene,1809,2794,985,Chris Benoit,0,0,0,face,0,0,0,0,0,0,0,0,985,985,0,0,0,0,0,0,0,0,0,0,0,0
548,2006,19,10,Road Warrior Animal,1897,2065,168,Rob Van Dam,0,0,0,face,0,0,0,0,0,0,0,0,168,168,0,0,0,0,0,0,0,0,0,0,0,0
549,2006,20,27,Rob Van Dam,1998,3431,1433,Triple H,3,1,0,face,0,0,0,0,0,6,1,0,3942,985,3,0,0,0,0,0,0,0,5,0,4,0
550,2006,21,21,Orlando Jordan,2100,3071,971,Randy Orton,0,0,0,heel,0,0,0,0,0,0,0,0,1187,593,1,0,0,0,0,0,0,0,0,1,0,0
551,2006,22,11,Chavo Guerrero,2193,2253,60,Triple H,0,0,0,face,0,0,0,0,0,0,0,0,490,245,1,0,0,0,0,0,0,0,0,0,0,0
552,2006,23,14,Matt Hardy,2290,2753,463,Viscera,0,0,0,face,0,0,0,0,0,3,0,0,3498,699,4,0,0,0,0,0,0,0,0,0,0,0
553,2006,24,16,Super Crazy,2402,2862,460,Rey Mysterio & Rob Van Dam,0,0,0,heel,0,1,Psicosis,0,0,0,0,0,460,460,0,0,0,0,0,0,0,0,0,0,0,0
554,2006,25,25,Shawn Michaels,2486,3261,775,Shane McMahon,3,0,0,face,0,0,0,1,0,28,3,0,8696,966,8,0,0,0,0,0,0,4,3,0,3,0
555,2006,26,19,Chris Masters,2592,3013,421,Carlito,1,1,0,heel,0,0,0,0,0,2,2,0,421,421,0,0,0,0,0,0,0,0,0,0,2,0
556,2006,27,18,Mabel/Viscera,2688,3006,318,Carlito & Chris Masters,1,0,0,face,0,0,0,0,0,1,0,0,581,193,2,0,0,0,0,0,0,0,0,0,1,1
557,2006,28,24,Shelton Benjamin,2784,3196,412,Shawn Michaels,0,0,0,heel,0,0,0,0,0,3,0,0,1982,495,3,0,0,0,0,0,0,0,1,0,0,0
558,2006,29,20,Goldust,2863,3053,190,Rob Van Dam,0,0,0,face,0,0,0,0,0,3,0,0,3156,526,5,0,0,0,0,0,0,0,3,2,0,0
559,2006,30,29,Randy Orton,2950,3735,785,Rey Mysterio,2,0,0,heel,0,0,0,0,0,7,3,0,2813,1406,1,0,0,0,0,0,0,1,1,0,2,0
560,2007,1,1,Ric Flair,0,340,340,Edge,0,0,0,face,0,0,0,0,0,8,1,0,5228,1045,4,0,0,0,0,0,0,16,1,6,0,0
561,2007,2,12,Finlay,0,1956,1956,Shawn Michaels,0,0,0,heel,0,0,0,0,0,0,0,0,1956,1956,0,0,0,0,0,0,0,0,0,1,0,0
562,2007,3,2,Kenny Dykstra,103,348,245,Edge,0,0,0,heel,0,0,0,0,0,0,0,0,245,245,0,0,0,0,0,0,0,0,0,0,0,0
563,2007,4,9,Matt Hardy,191,1326,1135,Randy Orton,0,0,0,face,0,0,0,0,0,3,0,0,4633,772,5,0,0,0,0,0,0,0,0,0,0,0
564,2007,5,28,Edge,280,2925,2645,Shawn Michaels,3,2,0,heel,1636,1,Randy Orton,0,0,15,3,0,7329,1465,4,0,0,0,0,0,0,2,5,1,5,0
565,2007,6,3,Tommy Dreamer,371,773,402,Kane,0,0,0,face,0,0,0,0,0,0,0,0,449,224,1,0,0,0,0,0,0,0,0,0,0,0
566,2007,7,4,Sabu,476,805,329,Kane,0,0,0,face,0,0,0,0,0,0,0,0,329,329,0,0,0,0,0,0,0,0,0,0,0,0
567,2007,8,5,Gregory Helms,549,960,411,King Booker,0,0,0,heel,0,0,0,0,0,0,0,0,411,411,0,0,0,0,0,0,0,0,0,0,0,0
568,2007,9,14,Shelton Benjamin,640,1983,1343,Shawn Michaels,0,1,0,heel,0,0,0,0,0,4,0,0,3325,665,4,0,0,0,0,0,0,0,3,0,1,0
569,2007,10,11,Kane,742,1544,802,King Booker,3,0,0,face,0,0,0,1,0,28,3,0,6271,696,8,0,0,0,0,0,0,1,2,0,3,1
570,2007,11,22,CM Punk,846,2483,1637,The Great Khali,0,1,0,face,0,0,0,0,0,1,1,0,1637,1637,0,0,0,0,0,0,0,0,0,0,1,0
571,2007,12,10,Booker T,949,1511,562,Kane,2,0,1,heel,0,0,0,0,0,3,3,0,562,562,0,0,0,0,0,0,0,0,0,0,3,0
572,2007,13,7,Super Crazy,1025,1297,272,Edge & Randy Orton,0,0,0,face,0,0,0,0,0,0,0,0,732,366,1,0,0,0,0,0,0,0,0,0,0,0
573,2007,14,8,Jeff Hardy,1106,1324,218,Edge,0,0,0,face,0,0,0,0,0,3,0,0,1150,287,3,0,0,0,0,0,0,0,3,0,0,0
574,2007,15,6,The Sandman,1221,1233,12,King Booker,0,0,0,face,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
575,2007,16,27,Randy Orton,1286,2922,1636,Shawn Michaels,1,1,0,heel,1636,1,Edge,0,0,9,3,0,4449,1483,2,0,0,0,0,0,0,1,1,0,2,0
576,2007,17,19,Chris Benoit,1387,2459,1072,The Great Khali,2,1,0,face,0,0,,0,0,14,3,0,9447,2361,3,0,0,0,0,0,0,2,4,5,3,0
577,2007,18,21,Rob Van Dam,1487,2475,988,The Great Khali,1,1,0,face,0,0,0,0,0,8,1,0,4930,986,4,0,0,0,0,0,0,1,6,0,2,0
578,2007,19,13,Mabel/Viscera,1593,1971,378,"Chris Benoit, CM Punk, Edge, Hardcore Holly, Johnny Nitro, Kevin Thorn, Rob Van Dam & Shelton Benjamin 2",0,0,0,neutral,0,0,0,0,0,1,0,0,959,239,3,0,0,0,0,0,0,0,0,0,0,1
579,2007,20,15,Johnny Nitro,1707,2045,338,Chris Benoit,0,1,0,heel,0,0,0,0,0,3,1,0,1882,941,1,0,0,0,0,0,0,0,0,0,1,0
580,2007,21,16,Kevin Thorn,1747,2096,349,Chris Benoit,0,1,0,heel,0,0,0,0,0,1,1,0,349,349,0,0,0,0,0,0,0,0,0,0,1,0
581,2007,22,18,Hardcore Holly,1832,2453,621,The Great Khali,0,1,0,heel,0,0,0,0,0,2,0,0,2292,573,3,0,0,0,0,0,0,0,0,0,1,0
582,2007,23,29,Shawn Michaels,1928,3379,1451,The Undertaker,4,0,0,face,0,0,0,0,0,32,3,0,10147,1014,9,0,0,0,0,0,0,4,3,0,4,0
583,2007,24,17,Chris Masters,2018,2231,213,Rob Van Dam,0,0,0,heel,0,0,0,0,0,2,1,0,634,317,1,0,0,0,0,0,0,0,0,0,0,0
584,2007,25,24,Chavo Guerrero,2113,2497,384,The Great Khali,0,0,0,heel,0,0,0,0,0,0,0,0,874,291,2,0,0,0,0,0,0,0,0,0,0,0
585,2007,26,26,Montel Vontavious Porter,2209,2661,452,The Undertaker,0,0,0,heel,0,0,0,0,0,0,0,0,452,452,0,0,0,0,0,0,0,0,0,0,0,0
586,2007,27,23,Carlito,2291,2491,200,The Great Khali,0,0,0,face,0,0,0,0,0,2,1,0,2511,1255,1,0,0,0,0,0,0,0,1,1,0,0
587,2007,28,25,The Great Khali,2403,2627,224,The Undertaker,7,0,0,heel,0,0,0,0,0,7,7,0,224,224,0,0,0,0,0,0,0,0,0,0,7,1
588,2007,29,20,The Miz,2461,2468,7,The Great Khali,0,0,0,heel,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
589,2007,30,30,The Undertaker,2585,3379,794,Winner,3,0,0,face,0,0,0,0,0,29,3,0,4657,582,7,0,0,0,0,0,0,4,0,0,3,1
590,2008,1,11,The Undertaker,0,1956,1956,Shawn Michaels,3,0,0,face,0,0,0,0,0,32,3,0,6613,734,8,0,0,0,0,0,0,5,0,0,3,1
591,2008,2,12,Shawn Michaels,0,1962,1962,Mr. Kennedy,2,0,0,face,0,0,0,0,0,34,3,0,12109,1100,10,0,0,0,0,0,0,4,3,0,2,0
592,2008,3,1,Santino Marella,100,125,25,The Undertaker,0,0,0,heel,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,1,0,0,0
593,2008,4,2,The Great Khali,215,283,68,The Undertaker,0,0,0,heel,0,0,0,0,0,7,3,0,292,146,1,0,0,0,0,0,0,1,0,0,0,1
594,2008,5,6,Hardcore Holly,307,1132,825,Umaga,0,0,0,face,111,1,Cody Rhodes,0,0,2,0,0,3117,623,4,0,0,0,0,0,0,0,0,0,0,0
595,2008,6,14,John Morrison,402,2167,1765,Kane,0,0,0,heel,787,1,The Miz,0,0,0,0,0,1765,1765,0,0,0,0,0,0,0,0,2,0,0,0
596,2008,7,3,Tommy Dreamer,482,610,128,Batista,0,0,0,face,0,0,0,0,0,0,0,0,577,192,2,0,0,0,0,0,0,0,0,0,0,0
597,2008,8,28,Batista,577,2839,1935,Triple H,3,1,0,face,0,0,0,0,0,11,3,0,3183,1061,2,0,0,9090,9417,327,1,3,0,0,4,1
598,2008,9,15,Hornswoggle,686,2232,23,DQ,1,0,0,neutral,0,1,Finlay,0,0,1,1,0,23,23,0,0,0,7442,8965,1523,1,0,0,0,1,0
599,2008,10,5,Chuck Palumbo,755,995,240,CM Punk,1,0,0,heel,0,0,0,0,1,3,1,0,784,392,1,0,0,0,0,0,0,0,0,0,1,0
600,2008,11,4,Jamie Noble,845,873,28,Chuck Palumbo,0,0,0,face,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
601,2008,12,17,CM Punk,928,2360,1432,Chavo Guerrero,1,0,0,face,0,0,0,0,0,2,1,0,3069,1534,1,0,0,0,0,0,0,0,0,0,1,0
602,2008,13,18,Cody Rhodes,1021,2416,1395,Triple H,0,0,0,face,0,1,Hardcore Holly,0,0,0,0,0,1395,1395,0,0,0,0,0,0,0,0,0,0,0,0
603,2008,14,26,Umaga,1116,2681,1565,Batista,1,0,0,heel,0,0,0,0,0,1,1,0,1565,1565,0,0,0,0,0,0,0,0,2,0,1,1
604,2008,15,10,Gene Snitsky,1205,1952,747,The Undertaker,0,0,0,heel,0,0,0,0,0,1,0,0,965,482,1,0,0,0,0,0,0,0,0,0,0,1
605,2008,16,13,The Miz,1293,2080,787,Hornswoggle,0,0,0,heel,787,1,John Morrison,0,0,0,0,0,794,397,1,0,0,0,0,0,0,0,0,0,0,0
606,2008,17,7,Shelton Benjamin,1370,1388,18,Shawn Michaels,0,0,0,face,0,0,0,0,0,4,0,0,3343,557,5,0,0,0,0,0,0,0,3,0,0,0
607,2008,18,9,Jimmy Snuka,1458,1622,164,Kane,0,0,0,face,0,0,0,0,0,2,0,0,1761,440,3,0,0,0,0,0,0,0,0,0,0,0
608,2008,19,8,Roddy Piper,1560,1621,61,Kane,0,0,0,neutral,0,0,0,0,0,2,0,0,2849,949,2,0,0,0,0,0,0,0,1,1,0,0
609,2008,20,27,Kane,1615,2693,1078,"Batista, Triple H",3,0,0,face,0,0,0,0,0,31,3,0,7349,734,9,0,0,0,0,0,0,1,2,0,3,1
610,2008,21,22,Carlito,1692,2599,907,John Cena,0,0,0,heel,0,0,0,0,0,2,0,0,3418,1139,2,0,0,0,0,0,0,0,1,1,0,0
611,2008,22,20,Mick Foley,1769,2458,689,Triple H,0,0,0,face,0,0,0,0,0,1,0,0,731,365,1,0,0,0,0,0,0,0,0,0,0,0
612,2008,23,25,Mr. Kennedy,1857,2669,812,Batista,1,0,0,heel,0,0,0,0,0,1,1,0,812,812,0,0,0,0,0,0,0,0,0,1,1,0
613,2008,24,19,Mabel/Viscera,1963,2433,470,Triple H,0,0,0,heel,0,0,0,0,0,0,0,0,470,470,0,0,0,0,0,0,0,0,0,0,0,1
614,2008,25,24,Mark Henry,2054,2606,552,John Cena,0,0,0,heel,0,0,0,0,0,2,0,0,2488,622,3,0,0,0,0,0,0,0,0,0,0,1
615,2008,26,23,Chavo Guerrero,2147,2601,454,John Cena,1,0,0,heel,0,0,0,0,0,1,0,0,1328,332,3,0,0,0,0,0,0,0,0,0,1,0
616,2008,27,16,Finlay,2221,2236,15,DQ,0,0,0,face,0,1,Hornswoggle,0,1,0,0,0,1971,985,1,0,0,0,0,0,0,0,0,1,0,0
617,2008,28,21,Elijah Burke,2328,2458,130,Triple H,0,0,0,heel,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,0
618,2008,29,29,Triple H,2408,3090,682,John Cena,5,1,0,heel,0,0,0,0,0,18,4,0,6552,1638,3,0,0,0,0,0,0,11,5,0,6,0
619,2008,30,30,John Cena,1983,3090,1107,Winner,4,0,0,face,0,0,0,0,0,7,1,0,3665,916,3,0,0,0,0,0,0,3,0,3,4,0
620,2009,1,20,Rey Mysterio,0,2965,2965,Big Show,0,1,0,face,0,0,0,0,0,10,2,0,9364,2341,3,0,0,0,0,0,0,0,0,0,1,0
621,2009,2,5,John Morrison,0,1173,1173,Triple H,0,0,0,heel,77,1,The Miz,0,0,0,0,0,2938,1469,1,0,0,0,0,0,0,0,2,0,0,0
622,2009,3,3,Carlito,101,472,371,Vladimir Kozlov,0,0,0,face,0,0,0,0,0,2,0,0,3789,947,3,0,0,0,0,0,0,0,1,1,0,0
